order_id,customer_id,product_id,category,channel,quantity,unit_price,discount_pct,status,order_date,region,customer_age,is_new_customer
ORD-004101,CUST-0343,PROD-0240,Alimentos,marketplace,4,2836.91,0.0,completed,2023-06-19,CDMX,48,False
ORD-004102,CUST-1042,PROD-0117,Alimentos,web,9,1815.28,5.0,cancelled,2024-06-10,CDMX,36,True
ORD-004103,CUST-0795,PROD-0236,Libros,mobile,9,1476.6,10.0,cancelled,2023-05-24,PUE,68,False
ORD-004104,CUST-1322,PROD-0186,Deportes,mobile,5,1322.11,0.0,pending,2024-04-01,PUE,38,False
ORD-004105,CUST-1043,PROD-0171,Deportes,marketplace,4,3337.56,0.0,returned,2023-06-13,GDL,20,False
ORD-004106,CUST-0767,PROD-0102,Belleza,mobile,7,2125.97,5.0,returned,2023-07-03,CUN,23,False
ORD-004107,CUST-1022,PROD-0133,Hogar,mobile,6,4828.78,10.0,returned,2023-05-30,QRO,49,False
ORD-004108,CUST-1063,PROD-0131,Alimentos,social,4,3435.02,0.0,pending,2024-05-10,PUE,19,False
ORD-004109,CUST-0951,PROD-0012,Hogar,social,2,3970.62,5.0,pending,2024-01-03,PUE,41,False
ORD-004110,CUST-0367,PROD-0072,Electronica,social,1,1499.07,15.0,completed,2023-02-11,CDMX,62,True
ORD-004111,CUST-0660,PROD-0062,Deportes,mobile,4,441.97,25.0,cancelled,2023-08-13,GDL,44,True
ORD-004112,CUST-1460,PROD-0211,Libros,marketplace,4,2464.72,0.0,cancelled,2024-05-14,MTY,26,True
ORD-004113,CUST-0766,PROD-0219,Hogar,mobile,1,1607.18,0.0,completed,2023-08-26,QRO,30,True
ORD-004114,CUST-1077,PROD-0203,Ropa,social,6,1050.31,20.0,pending,2023-03-06,QRO,31,True
ORD-004115,CUST-1423,PROD-0250,Alimentos,social,4,4765.58,0.0,completed,2023-09-28,GDL,68,False
ORD-004116,CUST-0990,PROD-0025,Juguetes,mobile,1,2247.74,10.0,completed,2024-01-14,MTY,28,True
ORD-004117,CUST-1466,PROD-0271,Electronica,mobile,1,914.81,10.0,cancelled,2023-08-28,PUE,31,False
ORD-004118,CUST-1014,PROD-0031,Electronica,mobile,1,1033.32,0.0,completed,2023-02-13,QRO,33,False
ORD-004119,CUST-0971,PROD-0263,Ropa,marketplace,8,1439.51,10.0,completed,2023-07-31,QRO,27,True
ORD-004120,CUST-0550,PROD-0192,Libros,mobile,8,4996.62,10.0,pending,2024-06-14,CUN,37,False
ORD-004121,CUST-1191,PROD-0009,Deportes,web,2,1376.66,5.0,pending,2024-01-05,CUN,33,True
ORD-004122,CUST-0822,PROD-0290,Electronica,mobile,7,1677.57,0.0,pending,2024-02-02,PUE,51,False
ORD-004123,CUST-1307,PROD-0224,Belleza,mobile,8,3313.67,25.0,returned,2024-04-25,PUE,33,False
ORD-004124,CUST-1196,PROD-0017,Juguetes,mobile,8,1505.11,5.0,completed,2024-04-10,CUN,31,True
ORD-004125,CUST-1331,PROD-0259,Deportes,web,7,1118.23,10.0,returned,2023-02-17,CDMX,45,False
ORD-004126,CUST-0075,PROD-0168,Electronica,web,5,835.25,20.0,cancelled,2023-02-10,CDMX,35,False
ORD-004127,CUST-0425,PROD-0276,Libros,marketplace,1,1597.78,5.0,completed,2023-11-28,PUE,43,True
ORD-004128,CUST-0450,PROD-0252,Deportes,web,9,574.28,15.0,returned,2023-04-16,MTY,55,False
ORD-004129,CUST-0416,PROD-0145,Juguetes,web,7,142.3,25.0,completed,2024-06-17,PUE,24,False
ORD-004130,CUST-0926,PROD-0295,Hogar,social,2,4032.98,0.0,completed,2023-10-08,GDL,62,True
ORD-004131,CUST-0481,PROD-0171,Belleza,mobile,6,732.58,5.0,returned,2023-09-27,PUE,51,False
ORD-004132,CUST-0811,PROD-0035,Deportes,mobile,2,3891.09,20.0,cancelled,2023-06-28,CUN,64,True
ORD-004133,CUST-0448,PROD-0039,Juguetes,mobile,1,3997.84,0.0,returned,2024-01-21,PUE,66,False
ORD-004134,CUST-0627,PROD-0290,Deportes,marketplace,7,2712.7,0.0,returned,2024-01-23,CUN,62,True
ORD-004135,CUST-0871,PROD-0048,Belleza,marketplace,2,1582.93,20.0,returned,2024-01-10,MTY,24,False
ORD-004136,CUST-0773,PROD-0286,Electronica,mobile,2,767.91,15.0,returned,2023-03-21,CDMX,50,False
ORD-004137,CUST-1171,PROD-0058,Electronica,mobile,5,3697.19,25.0,pending,2024-06-13,GDL,52,True
ORD-004138,CUST-0322,PROD-0273,Ropa,marketplace,5,3026.87,0.0,completed,2023-09-15,CDMX,69,False
ORD-004139,CUST-0767,PROD-0082,Ropa,social,7,3294.49,0.0,cancelled,2024-01-21,MTY,67,True
ORD-004140,CUST-0522,PROD-0263,Libros,web,1,92.91,0.0,returned,2023-08-17,PUE,56,False
ORD-004141,CUST-1128,PROD-0045,Alimentos,mobile,8,4641.21,10.0,pending,2024-06-12,GDL,38,True
ORD-004142,CUST-0174,PROD-0294,Alimentos,web,3,378.14,10.0,cancelled,2024-02-20,GDL,66,False
ORD-004143,CUST-0276,PROD-0240,Belleza,social,4,1865.69,0.0,returned,2023-12-28,CDMX,45,False
ORD-004144,CUST-0173,PROD-0098,Ropa,marketplace,9,2043.42,0.0,completed,2023-12-20,CUN,49,False
ORD-004145,CUST-0605,PROD-0038,Libros,marketplace,4,56.71,10.0,cancelled,2024-05-13,GDL,61,True
ORD-004146,CUST-0911,PROD-0221,Juguetes,web,5,2510.59,5.0,cancelled,2024-05-08,MTY,33,False
ORD-004147,CUST-1063,PROD-0142,Hogar,marketplace,7,3776.4,0.0,cancelled,2023-01-07,GDL,27,False
ORD-004148,CUST-0721,PROD-0239,Belleza,marketplace,4,4125.18,20.0,completed,2024-05-28,MTY,40,False
ORD-004149,CUST-0472,PROD-0232,Belleza,marketplace,1,4403.02,0.0,completed,2023-05-23,GDL,65,False
ORD-004150,CUST-1196,PROD-0078,Belleza,mobile,9,2464.21,10.0,pending,2024-03-26,GDL,69,False
ORD-004151,CUST-0085,PROD-0170,Juguetes,social,4,3171.65,20.0,returned,2023-06-19,MTY,67,False
ORD-004152,CUST-0953,PROD-0038,Belleza,web,9,443.62,5.0,pending,2023-08-24,GDL,32,False
ORD-004153,CUST-1050,PROD-0094,Belleza,social,6,2465.79,0.0,completed,2023-03-20,MTY,60,True
ORD-004154,CUST-1273,PROD-0295,Libros,marketplace,1,816.34,0.0,cancelled,2024-06-10,CUN,67,False
ORD-004155,CUST-0689,PROD-0174,Electronica,social,3,1879.73,20.0,returned,2023-10-15,PUE,23,False
ORD-004156,CUST-0873,PROD-0233,Deportes,web,2,1680.06,0.0,completed,2023-08-05,CDMX,50,True
ORD-004157,CUST-0924,PROD-0271,Juguetes,mobile,9,2146.53,10.0,pending,2023-06-03,CDMX,56,False
ORD-004158,CUST-0958,PROD-0222,Ropa,mobile,1,2879.6,25.0,cancelled,2023-07-11,QRO,29,False
ORD-004159,CUST-0886,PROD-0011,Alimentos,web,9,4519.24,25.0,pending,2023-06-11,MTY,69,False
ORD-004160,CUST-0838,PROD-0206,Deportes,web,9,2002.7,5.0,cancelled,2024-01-06,CUN,53,True
ORD-004161,CUST-0753,PROD-0295,Alimentos,web,8,4906.6,15.0,completed,2023-05-02,QRO,48,True
ORD-004162,CUST-1019,PROD-0151,Ropa,social,8,3807.19,25.0,cancelled,2023-08-24,QRO,27,False
ORD-004163,CUST-0650,PROD-0004,Electronica,marketplace,1,2581.83,0.0,returned,2024-02-29,MTY,51,True
ORD-004164,CUST-0560,PROD-0200,Juguetes,mobile,8,3237.93,0.0,cancelled,2023-12-05,QRO,58,False
ORD-004165,CUST-0784,PROD-0010,Deportes,mobile,3,556.01,0.0,pending,2023-04-27,PUE,27,False
ORD-004166,CUST-0051,PROD-0005,Ropa,mobile,7,4230.38,0.0,returned,2024-05-08,CDMX,69,True
ORD-004167,CUST-0368,PROD-0116,Hogar,mobile,1,2932.67,20.0,pending,2024-05-05,PUE,28,False
ORD-004168,CUST-0905,PROD-0166,Alimentos,social,1,4931.03,5.0,returned,2024-05-05,GDL,31,False
ORD-004169,CUST-0479,PROD-0219,Belleza,mobile,5,3200.32,20.0,pending,2023-08-04,CDMX,20,True
ORD-004170,CUST-0544,PROD-0078,Libros,mobile,5,4178.85,15.0,returned,2023-06-15,MTY,50,False
ORD-004171,CUST-1322,PROD-0133,Libros,social,8,4008.83,10.0,cancelled,2024-02-25,,24,True
ORD-004172,CUST-0156,PROD-0115,Hogar,social,7,1760.03,10.0,completed,2023-01-23,MTY,21,False
ORD-004173,CUST-0736,PROD-0300,Electronica,social,8,1335.07,,returned,2023-09-07,GDL,56,False
ORD-004174,CUST-0169,PROD-0168,Belleza,social,6,2180.94,20.0,completed,2023-02-14,CDMX,65,False
ORD-004175,CUST-0604,PROD-0273,Juguetes,mobile,6,2362.84,5.0,returned,2023-05-11,CUN,27,False
ORD-004176,CUST-1028,PROD-0235,Alimentos,mobile,2,1238.42,5.0,cancelled,2023-06-14,MTY,32,False
ORD-004177,CUST-1051,PROD-0103,Hogar,web,6,4478.26,0.0,pending,2023-05-18,CUN,33,True
ORD-004178,CUST-1120,PROD-0295,Alimentos,social,5,2735.61,20.0,pending,2024-06-08,GDL,55,False
ORD-004179,CUST-1319,PROD-0182,Ropa,web,3,4893.3,20.0,returned,2023-02-10,MTY,21,False
ORD-004180,CUST-0161,PROD-0296,Belleza,social,6,4059.59,5.0,pending,2023-05-31,GDL,21,False
ORD-004181,CUST-0567,PROD-0079,Alimentos,social,8,2800.74,5.0,pending,2023-02-27,CDMX,53,False
ORD-004182,CUST-0467,PROD-0097,Hogar,marketplace,9,4737.85,10.0,pending,2023-06-20,GDL,44,False
ORD-004183,CUST-0202,PROD-0076,Belleza,social,1,2549.13,0.0,returned,2023-09-22,CUN,39,False
ORD-004184,CUST-0243,PROD-0106,Libros,web,3,4441.18,0.0,cancelled,2023-07-04,CDMX,39,False
ORD-004185,CUST-0147,PROD-0158,Deportes,social,3,1822.82,10.0,cancelled,2024-06-13,QRO,34,False
ORD-004186,CUST-0738,PROD-0093,Electronica,web,8,1924.28,0.0,returned,2024-02-20,MTY,62,False
ORD-004187,CUST-0079,PROD-0052,Ropa,mobile,1,2119.75,5.0,cancelled,2023-01-20,MTY,51,False
ORD-004188,CUST-1119,PROD-0014,Libros,marketplace,5,2755.8,5.0,returned,2023-10-18,PUE,49,False
ORD-004189,CUST-0411,PROD-0274,Belleza,web,3,2789.78,0.0,cancelled,2023-03-29,CDMX,69,False
ORD-004190,CUST-0684,PROD-0021,Hogar,mobile,2,2507.17,0.0,cancelled,2023-08-10,MTY,23,True
ORD-004191,CUST-0403,PROD-0066,Belleza,social,8,1564.7,0.0,pending,2024-04-04,QRO,50,False
ORD-004192,CUST-1383,PROD-0277,Hogar,web,3,4639.67,0.0,pending,2024-04-27,QRO,25,True
ORD-004193,CUST-0675,PROD-0179,Deportes,marketplace,7,2963.5,5.0,returned,2024-05-08,GDL,67,True
ORD-004194,CUST-0513,PROD-0036,Deportes,marketplace,1,2068.31,10.0,pending,2023-06-24,MTY,53,False
ORD-004195,CUST-0620,PROD-0168,Alimentos,mobile,6,3273.33,25.0,cancelled,2023-08-13,CUN,22,False
ORD-004196,CUST-1400,PROD-0162,Hogar,marketplace,3,3851.44,0.0,pending,2024-02-25,GDL,22,False
ORD-004197,CUST-0563,PROD-0118,Deportes,mobile,8,4805.6,20.0,completed,2023-05-27,GDL,64,False
ORD-004198,CUST-0391,PROD-0107,Deportes,marketplace,6,2522.77,0.0,cancelled,2023-07-06,GDL,27,False
ORD-004199,CUST-1446,PROD-0104,Ropa,web,2,604.89,5.0,pending,2024-06-07,GDL,57,True
ORD-004200,CUST-1238,PROD-0156,Hogar,web,6,2231.79,5.0,cancelled,2023-09-28,CUN,24,False
ORD-004201,CUST-0283,PROD-0084,Ropa,social,7,2420.9,5.0,returned,2023-06-21,CUN,29,False
ORD-004202,CUST-1467,PROD-0218,Alimentos,marketplace,5,4490.12,10.0,completed,2023-12-17,CUN,47,False
ORD-004203,CUST-1113,PROD-0139,Electronica,web,3,2004.26,0.0,returned,2024-04-09,CDMX,42,False
ORD-004204,CUST-0535,PROD-0120,Libros,mobile,4,4768.96,0.0,completed,2023-03-12,CDMX,45,False
ORD-004205,CUST-0018,PROD-0112,Hogar,social,4,2451.4,20.0,returned,2023-08-24,QRO,60,False
ORD-004206,CUST-0614,PROD-0182,Deportes,marketplace,6,4870.21,0.0,cancelled,2024-01-23,CDMX,30,True
ORD-004207,CUST-0578,PROD-0014,Hogar,web,1,90.58,0.0,completed,2024-01-30,GDL,64,False
ORD-004208,CUST-0710,PROD-0071,Electronica,social,4,4499.14,0.0,cancelled,2023-05-16,QRO,66,False
ORD-004209,CUST-0828,PROD-0226,Deportes,social,4,4659.05,0.0,returned,2023-04-22,MTY,39,False
ORD-004210,CUST-0831,PROD-0064,Hogar,marketplace,1,4807.05,5.0,cancelled,2023-01-17,MTY,35,False
ORD-004211,CUST-1188,PROD-0193,Hogar,mobile,9,114.73,5.0,pending,2023-07-27,CUN,44,False
ORD-004212,CUST-1343,PROD-0014,Ropa,social,4,899.92,0.0,pending,2024-06-19,GDL,25,False
ORD-004213,CUST-0025,PROD-0228,Electronica,social,7,3286.13,0.0,completed,2024-05-31,CUN,23,False
ORD-004214,CUST-0967,PROD-0107,Ropa,social,3,176.09,10.0,completed,2024-03-05,CDMX,28,False
ORD-004215,CUST-1340,PROD-0195,Electronica,mobile,3,364.86,15.0,completed,2023-06-03,MTY,46,True
ORD-004216,CUST-1050,PROD-0026,Hogar,marketplace,8,1144.34,25.0,cancelled,2023-04-09,CUN,58,True
ORD-004217,CUST-0306,PROD-0229,Deportes,web,8,2586.58,20.0,completed,2023-07-01,CUN,22,True
ORD-004218,CUST-0815,PROD-0225,Hogar,social,1,2752.22,20.0,completed,2024-05-02,,24,True
ORD-004219,CUST-0467,PROD-0205,Electronica,mobile,2,219.59,,pending,2023-02-09,MTY,39,False
ORD-004220,CUST-0465,PROD-0102,Electronica,web,8,893.32,10.0,cancelled,2024-06-28,CDMX,64,False
ORD-004221,CUST-1482,PROD-0106,Ropa,web,1,2523.54,0.0,pending,2024-05-30,QRO,21,True
ORD-004222,CUST-0430,PROD-0195,Libros,mobile,8,2990.01,10.0,returned,2023-05-01,PUE,49,False
ORD-004223,CUST-0972,PROD-0064,Alimentos,social,8,784.59,0.0,pending,2023-04-06,QRO,36,True
ORD-004224,CUST-0479,PROD-0048,Libros,mobile,2,2024.26,20.0,pending,2024-05-08,GDL,62,False
ORD-004225,CUST-1057,PROD-0090,Libros,marketplace,4,4526.79,5.0,returned,2023-05-14,MTY,50,True
ORD-004226,CUST-1203,PROD-0260,Ropa,social,6,4994.55,10.0,cancelled,2023-01-02,CUN,18,True
ORD-004227,CUST-1132,PROD-0297,Electronica,marketplace,9,4936.71,0.0,returned,2024-03-17,GDL,63,True
ORD-004228,CUST-0960,PROD-0265,Electronica,social,8,4414.29,5.0,pending,2024-06-18,CUN,58,False
ORD-004229,CUST-1480,PROD-0063,Alimentos,web,8,2003.57,,pending,2024-03-06,CUN,61,False
ORD-004230,CUST-0945,PROD-0084,Libros,marketplace,7,3448.54,0.0,returned,2024-01-15,PUE,67,True
ORD-004231,CUST-0698,PROD-0108,Ropa,social,9,2112.13,0.0,returned,2023-02-14,PUE,58,False
ORD-004232,CUST-0176,PROD-0062,Electronica,marketplace,2,3260.21,0.0,cancelled,2024-06-26,QRO,25,True
ORD-004233,CUST-0642,PROD-0251,Ropa,marketplace,3,1581.69,5.0,cancelled,2024-03-15,QRO,49,False
ORD-004234,CUST-0385,PROD-0184,Belleza,social,8,3050.7,5.0,returned,2023-08-23,GDL,47,False
ORD-004235,CUST-0879,PROD-0163,Deportes,mobile,6,2642.6,20.0,completed,2024-05-08,CUN,63,True
ORD-004236,CUST-1430,PROD-0213,Juguetes,web,9,171.18,5.0,returned,2024-01-26,MTY,45,False
ORD-004237,CUST-0856,PROD-0098,Libros,mobile,4,3963.98,0.0,pending,2023-12-25,CDMX,58,False
ORD-004238,CUST-0430,PROD-0108,Ropa,social,8,108.89,25.0,returned,2023-04-11,GDL,69,False
ORD-004239,CUST-0899,PROD-0047,Belleza,marketplace,3,1501.12,5.0,completed,2024-03-11,CDMX,49,False
ORD-004240,CUST-0922,PROD-0260,Electronica,web,3,79.32,5.0,completed,2023-05-18,CDMX,42,False
ORD-004241,CUST-1144,PROD-0185,Deportes,marketplace,8,1912.2,5.0,cancelled,2023-09-18,PUE,51,False
ORD-004242,CUST-0062,PROD-0245,Belleza,social,5,362.64,15.0,completed,2024-05-03,QRO,50,False
ORD-004243,CUST-0768,PROD-0131,Juguetes,web,3,4571.88,0.0,completed,2023-08-27,GDL,30,False
ORD-004244,CUST-0285,PROD-0261,Deportes,marketplace,1,2107.61,0.0,cancelled,2023-03-27,GDL,42,False
ORD-004245,CUST-1183,PROD-0058,Ropa,marketplace,3,2324.5,15.0,returned,2023-10-18,CDMX,59,False
ORD-004246,CUST-0263,PROD-0234,Electronica,web,9,1781.76,0.0,pending,2024-02-23,GDL,57,False
ORD-004247,CUST-0626,PROD-0009,Alimentos,marketplace,5,3156.16,20.0,returned,2023-09-21,PUE,56,False
ORD-004248,CUST-0020,PROD-0004,Belleza,mobile,2,3932.82,5.0,completed,2023-07-13,QRO,61,False
ORD-004249,CUST-1024,PROD-0195,Libros,mobile,7,3258.33,5.0,completed,2023-01-06,QRO,66,False
ORD-004250,CUST-1350,PROD-0216,Hogar,social,2,3753.63,,pending,2023-01-08,CUN,61,False
ORD-004251,CUST-0727,PROD-0205,Deportes,social,4,4534.57,0.0,returned,2024-06-19,CUN,65,True
ORD-004252,CUST-0696,PROD-0052,Juguetes,marketplace,7,4324.56,20.0,returned,2023-05-01,QRO,27,False
ORD-004253,CUST-0462,PROD-0182,Belleza,mobile,4,3386.59,25.0,pending,2024-06-16,CDMX,48,False
ORD-004254,CUST-0859,PROD-0185,Libros,mobile,7,1112.46,5.0,cancelled,2023-01-08,QRO,61,False
ORD-004255,CUST-0872,PROD-0159,Juguetes,mobile,7,3206.63,20.0,completed,2024-01-20,CDMX,28,True
ORD-004256,CUST-1405,PROD-0034,Ropa,mobile,1,2555.11,0.0,cancelled,2023-07-30,CUN,42,True
ORD-004257,CUST-0827,PROD-0223,Electronica,marketplace,6,3600.24,20.0,pending,2023-11-20,CDMX,63,False
ORD-004258,CUST-1415,PROD-0154,Electronica,social,9,4173.01,0.0,cancelled,2024-02-23,CDMX,69,False
ORD-004259,CUST-1102,PROD-0118,Deportes,web,2,3726.47,0.0,pending,2024-01-06,CUN,62,False
ORD-004260,CUST-0614,PROD-0044,Electronica,mobile,3,4240.48,0.0,completed,2023-04-20,QRO,51,False
ORD-004261,CUST-0668,PROD-0200,Alimentos,web,5,366.14,0.0,completed,2023-06-08,PUE,37,False
ORD-004262,CUST-1203,PROD-0242,Libros,mobile,9,206.52,0.0,completed,2024-03-12,GDL,24,False
ORD-004263,CUST-0048,PROD-0009,Hogar,web,4,1329.58,20.0,cancelled,2023-09-17,MTY,50,False
ORD-004264,CUST-1163,PROD-0141,Electronica,web,1,4508.3,20.0,returned,2023-09-25,GDL,52,False
ORD-004265,CUST-0066,PROD-0166,Juguetes,marketplace,4,4127.11,0.0,returned,2024-07-02,PUE,46,False
ORD-004266,CUST-0285,PROD-0024,Belleza,marketplace,6,3429.5,0.0,returned,2024-03-09,MTY,69,False
ORD-004267,CUST-0315,PROD-0073,Juguetes,marketplace,5,3518.76,20.0,cancelled,2024-01-10,PUE,29,False
ORD-004268,CUST-0677,PROD-0128,Libros,mobile,1,3647.02,0.0,cancelled,2023-10-10,QRO,22,True
ORD-004269,CUST-1164,PROD-0091,Alimentos,marketplace,4,4715.88,0.0,pending,2024-02-11,QRO,29,True
ORD-004270,CUST-1290,PROD-0290,Ropa,web,6,4169.35,5.0,cancelled,2023-07-28,PUE,46,False
ORD-004271,CUST-1235,PROD-0005,Juguetes,web,4,3135.78,5.0,returned,2024-02-28,GDL,52,False
ORD-004272,CUST-1245,PROD-0066,Electronica,web,9,3345.29,,returned,2024-05-09,CUN,37,False
ORD-004273,CUST-1176,PROD-0266,Electronica,mobile,5,1108.01,10.0,returned,2023-07-03,MTY,54,True
ORD-004274,CUST-0801,PROD-0080,Libros,social,8,3303.73,10.0,cancelled,2024-01-15,MTY,18,False
ORD-004275,CUST-0781,PROD-0072,Libros,social,9,2152.16,0.0,pending,2024-05-10,QRO,33,False
ORD-004276,CUST-0419,PROD-0241,Libros,mobile,5,807.16,20.0,pending,2023-09-17,PUE,47,False
ORD-004277,CUST-0801,PROD-0020,Libros,mobile,6,4041.69,5.0,pending,2023-11-11,PUE,26,False
ORD-004278,CUST-0131,PROD-0032,Belleza,mobile,1,2575.72,0.0,pending,2023-12-19,MTY,59,False
ORD-004279,CUST-1095,PROD-0108,Ropa,marketplace,7,4888.25,0.0,completed,2024-02-12,MTY,27,False
ORD-004280,CUST-0792,PROD-0151,Ropa,social,4,1444.31,0.0,cancelled,2023-05-22,GDL,30,False
ORD-004281,CUST-0386,PROD-0191,Electronica,marketplace,2,2429.32,5.0,returned,2023-05-02,PUE,65,True
ORD-004282,CUST-0973,PROD-0213,Libros,mobile,5,2267.58,,completed,2023-08-24,GDL,37,True
ORD-004283,CUST-0223,PROD-0081,Juguetes,mobile,3,647.86,5.0,returned,2024-04-02,CUN,46,True
ORD-004284,CUST-0674,PROD-0215,Belleza,marketplace,6,2159.27,0.0,returned,2023-06-15,MTY,21,False
ORD-004285,CUST-1167,PROD-0089,Ropa,social,8,1473.39,10.0,pending,2023-04-13,QRO,63,True
ORD-004286,CUST-0925,PROD-0090,Ropa,social,7,843.59,15.0,returned,2023-08-08,QRO,66,True
ORD-004287,CUST-1309,PROD-0266,Deportes,social,3,1446.67,5.0,cancelled,2024-06-04,QRO,45,True
ORD-004288,CUST-0624,PROD-0078,Belleza,web,8,1204.6,10.0,pending,2024-02-15,GDL,54,True
ORD-004289,CUST-0191,PROD-0093,Electronica,mobile,2,3683.66,20.0,returned,2023-12-13,GDL,30,False
ORD-004290,CUST-0352,PROD-0187,Alimentos,mobile,9,202.34,10.0,pending,2023-02-23,CUN,20,True
ORD-004291,CUST-0214,PROD-0057,Juguetes,mobile,4,3106.44,0.0,cancelled,2023-06-14,PUE,54,False
ORD-004292,CUST-1383,PROD-0084,Ropa,social,1,3815.27,5.0,completed,2024-02-03,CUN,65,False
ORD-004293,CUST-1133,PROD-0016,Libros,social,8,2429.58,20.0,completed,2023-01-06,GDL,36,True
ORD-004294,CUST-0364,PROD-0255,Belleza,web,7,4661.25,0.0,returned,2023-04-04,MTY,45,False
ORD-004295,CUST-0066,PROD-0105,Alimentos,marketplace,5,3554.01,0.0,returned,2023-05-29,,36,False
ORD-004296,CUST-1412,PROD-0157,Electronica,marketplace,5,3752.22,5.0,completed,2024-04-27,MTY,34,False
ORD-004297,CUST-1236,PROD-0207,Electronica,web,7,1024.82,10.0,completed,2024-03-21,CUN,35,True
ORD-004298,CUST-1001,PROD-0192,Juguetes,social,5,3897.61,15.0,completed,2023-04-01,GDL,35,False
ORD-004299,CUST-0055,PROD-0136,Deportes,web,8,4168.87,0.0,pending,2023-03-07,GDL,40,False
ORD-004300,CUST-0383,PROD-0165,Libros,social,6,1838.27,0.0,cancelled,2023-09-27,CUN,57,True
ORD-004301,CUST-0408,PROD-0015,Libros,web,5,1106.15,25.0,pending,2023-08-16,MTY,67,True
ORD-004302,CUST-0143,PROD-0014,Deportes,mobile,9,1956.0,0.0,pending,2024-01-15,GDL,26,False
ORD-004303,CUST-0791,PROD-0170,Belleza,marketplace,2,3711.06,,completed,2023-03-23,MTY,46,False
ORD-004304,CUST-0582,PROD-0015,Hogar,marketplace,1,2117.31,5.0,cancelled,2023-02-08,CDMX,68,False
ORD-004305,CUST-0422,PROD-0241,Libros,social,8,3696.43,15.0,cancelled,2024-01-29,CDMX,59,False
ORD-004306,CUST-0478,PROD-0018,Libros,marketplace,3,612.14,15.0,returned,2024-02-15,PUE,46,True
ORD-004307,CUST-0597,PROD-0074,Hogar,social,7,4039.76,20.0,pending,2024-06-17,QRO,19,False
ORD-004308,CUST-1351,PROD-0209,Libros,marketplace,8,1303.38,0.0,pending,2023-10-21,CUN,34,False
ORD-004309,CUST-1074,PROD-0024,Alimentos,social,6,1282.2,0.0,returned,2023-02-28,QRO,62,False
ORD-004310,CUST-0144,PROD-0277,Electronica,web,9,2972.39,0.0,cancelled,2023-06-29,,48,False
ORD-004311,CUST-0932,PROD-0194,Deportes,marketplace,7,397.08,20.0,cancelled,2024-05-21,QRO,45,False
ORD-004312,CUST-0118,PROD-0269,Libros,social,5,180.17,5.0,cancelled,2024-03-25,CDMX,60,False
ORD-004313,CUST-0755,PROD-0087,Ropa,social,8,1342.09,0.0,completed,2023-01-11,MTY,65,False
ORD-004314,CUST-1062,PROD-0081,Alimentos,marketplace,2,2713.43,10.0,cancelled,2023-07-26,CDMX,69,False
ORD-004315,CUST-0023,PROD-0052,Alimentos,social,7,4542.7,0.0,returned,2024-06-14,GDL,56,False
ORD-004316,CUST-0352,PROD-0008,Ropa,mobile,4,4239.85,5.0,returned,2023-10-20,MTY,47,False
ORD-004317,CUST-0670,PROD-0179,Juguetes,mobile,9,2477.71,20.0,completed,2023-07-19,MTY,52,False
ORD-004318,CUST-0842,PROD-0115,Electronica,web,1,233.41,0.0,pending,2023-02-04,MTY,65,False
ORD-004319,CUST-0801,PROD-0048,Juguetes,social,7,2699.5,0.0,pending,2024-06-06,GDL,68,False
ORD-004320,CUST-0322,PROD-0215,Libros,mobile,6,3538.74,0.0,returned,2024-06-12,QRO,37,True
ORD-004321,CUST-0227,PROD-0034,Hogar,mobile,8,1728.86,0.0,completed,2023-08-26,CUN,33,False
ORD-004322,CUST-0265,PROD-0058,Juguetes,social,5,599.76,0.0,pending,2023-06-23,QRO,51,False
ORD-004323,CUST-1099,PROD-0244,Alimentos,web,1,1428.91,10.0,pending,2023-02-06,GDL,31,False
ORD-004324,CUST-0857,PROD-0238,Ropa,web,1,3869.36,0.0,cancelled,2024-01-04,QRO,43,False
ORD-004325,CUST-0980,PROD-0213,Alimentos,web,9,1788.66,20.0,cancelled,2023-09-02,PUE,37,True
ORD-004326,CUST-0141,PROD-0275,Libros,mobile,6,4069.31,0.0,returned,2023-01-01,GDL,59,False
ORD-004327,CUST-0797,PROD-0226,Electronica,social,5,1631.63,0.0,returned,2023-06-11,CDMX,68,True
ORD-004328,CUST-0423,PROD-0069,Deportes,web,1,859.6,0.0,cancelled,2023-03-30,MTY,41,True
ORD-004329,CUST-0267,PROD-0001,Hogar,social,6,2207.45,15.0,returned,2023-10-10,PUE,60,False
ORD-004330,CUST-0422,PROD-0160,Electronica,social,6,2288.76,5.0,pending,2024-02-14,,35,False
ORD-004331,CUST-0635,PROD-0244,Ropa,mobile,3,129.74,15.0,completed,2023-12-28,PUE,60,False
ORD-004332,CUST-0886,PROD-0241,Hogar,web,8,629.37,15.0,cancelled,2024-02-09,PUE,26,False
ORD-004333,CUST-1454,PROD-0132,Libros,web,1,965.38,20.0,cancelled,2024-02-20,PUE,36,True
ORD-004334,CUST-1362,PROD-0066,Juguetes,social,1,612.26,15.0,returned,2023-07-25,PUE,37,False
ORD-004335,CUST-0973,PROD-0166,Alimentos,marketplace,6,1740.55,0.0,returned,2024-06-14,CUN,59,False
ORD-004336,CUST-0326,PROD-0277,Hogar,marketplace,1,4824.88,15.0,cancelled,2023-01-16,CDMX,47,True
ORD-004337,CUST-1237,PROD-0188,Libros,marketplace,6,2570.65,20.0,returned,2023-03-12,QRO,43,False
