order_id,customer_id,product_id,category,channel,quantity,unit_price,discount_pct,status,order_date,region,customer_age,is_new_customer,gross_revenue,discount_amount,net_revenue,year,month,quarter,week,day_of_week,is_revenue_positive
ORD-003938,CUST-1198,PROD-0100,Ropa,social,8,3743.96,5.0,returned,2024-04-01,PUE,61,False,29951.68,1497.5839999999998,28454.096,2024,4,2,14,Monday,False
ORD-003939,CUST-0893,PROD-0234,Belleza,marketplace,6,919.22,20.0,cancelled,2024-05-13,QRO,64,False,5515.32,1103.0639999999999,4412.255999999999,2024,5,2,20,Monday,False
ORD-003940,CUST-1051,PROD-0001,Juguetes,social,6,369.45,10.0,cancelled,2023-02-14,CUN,32,False,2216.7,221.67,1995.0299999999997,2023,2,1,7,Tuesday,False
ORD-003941,CUST-1335,PROD-0129,Juguetes,marketplace,2,2909.42,5.0,pending,2023-10-31,GDL,60,True,5818.84,290.942,5527.898,2023,10,4,44,Tuesday,False
ORD-003942,CUST-0733,PROD-0209,Electronica,mobile,1,1821.18,15.0,completed,2023-07-17,CDMX,19,False,1821.18,273.177,1548.0030000000002,2023,7,3,29,Monday,True
ORD-003943,CUST-0638,PROD-0139,Libros,web,2,1413.52,0.0,pending,2023-11-25,PUE,52,True,2827.04,0.0,2827.04,2023,11,4,47,Saturday,False
ORD-003944,CUST-1196,PROD-0253,Alimentos,mobile,4,4045.69,10.0,completed,2024-06-10,GDL,68,False,16182.76,1618.276,14564.484,2024,6,2,24,Monday,True
ORD-003945,CUST-1109,PROD-0091,Electronica,social,2,1866.62,5.0,pending,2023-03-26,GDL,37,False,3733.24,186.66199999999998,3546.578,2023,3,1,12,Sunday,False
ORD-003946,CUST-0299,PROD-0169,Electronica,web,1,1619.15,0.0,cancelled,2023-04-09,CDMX,45,False,1619.15,0.0,1619.15,2023,4,2,14,Sunday,False
ORD-003947,CUST-0302,PROD-0260,Electronica,web,7,4257.44,10.0,returned,2023-06-21,MTY,32,True,29802.079999999998,2980.208,26821.872,2023,6,2,25,Wednesday,False
ORD-003948,CUST-0962,PROD-0248,Belleza,social,8,4239.12,10.0,completed,2024-06-30,CUN,33,True,33912.96,3391.296,30521.664,2024,6,2,26,Sunday,True
ORD-003949,CUST-0633,PROD-0264,Hogar,web,6,1814.01,5.0,pending,2023-01-08,MTY,50,False,10884.06,544.203,10339.857,2023,1,1,1,Sunday,False
ORD-003950,CUST-1236,PROD-0146,Belleza,mobile,4,4170.87,5.0,cancelled,2023-03-09,QRO,64,False,16683.48,834.174,15849.306,2023,3,1,10,Thursday,False
ORD-003951,CUST-0703,PROD-0154,Belleza,social,6,4261.35,10.0,returned,2023-08-04,PUE,29,False,25568.100000000002,2556.8100000000004,23011.29,2023,8,3,31,Friday,False
ORD-003952,CUST-0597,PROD-0136,Hogar,marketplace,3,2148.46,15.0,returned,2023-08-07,QRO,56,False,6445.38,966.807,5478.573,2023,8,3,32,Monday,False
ORD-003953,CUST-0756,PROD-0273,Electronica,social,8,379.04,20.0,cancelled,2024-03-10,CUN,56,False,3032.32,606.464,2425.856,2024,3,1,10,Sunday,False
ORD-003954,CUST-0017,PROD-0128,Belleza,marketplace,2,57.84,0.0,pending,2023-04-17,CUN,60,True,115.68,0.0,115.68,2023,4,2,16,Monday,False
ORD-003955,CUST-1061,PROD-0175,Libros,marketplace,5,2640.3,25.0,pending,2023-07-30,QRO,37,True,13201.5,3300.375,9901.125,2023,7,3,30,Sunday,False
ORD-003956,CUST-1202,PROD-0141,Libros,marketplace,1,1753.17,10.0,cancelled,2024-03-21,CUN,46,True,1753.17,175.317,1577.853,2024,3,1,12,Thursday,False
ORD-003957,CUST-1347,PROD-0288,Belleza,marketplace,6,4985.8,15.0,returned,2023-03-15,QRO,60,False,29914.800000000003,4487.22,25427.58,2023,3,1,11,Wednesday,False
ORD-003958,CUST-1390,PROD-0258,Libros,mobile,2,3873.43,10.0,cancelled,2023-06-07,CDMX,66,True,7746.86,774.6859999999999,6972.174,2023,6,2,23,Wednesday,False
ORD-003959,CUST-0297,PROD-0159,Libros,web,4,3818.31,0.0,completed,2023-01-25,CDMX,20,True,15273.24,0.0,15273.24,2023,1,1,4,Wednesday,True
ORD-003960,CUST-0118,PROD-0226,Alimentos,marketplace,6,4778.45,0.0,returned,2024-04-15,QRO,65,False,28670.699999999997,0.0,28670.699999999997,2024,4,2,16,Monday,False
ORD-003961,CUST-0487,PROD-0058,Libros,marketplace,8,4444.24,10.0,cancelled,2023-12-06,CUN,22,False,35553.92,3555.3919999999994,31998.528,2023,12,4,49,Wednesday,False
ORD-003962,CUST-1039,PROD-0094,Electronica,marketplace,8,1625.03,5.0,returned,2023-02-08,PUE,19,False,13000.24,650.012,12350.228,2023,2,1,6,Wednesday,False
ORD-003963,CUST-1146,PROD-0250,Juguetes,marketplace,6,871.64,10.0,pending,2023-03-31,CUN,40,False,5229.84,522.984,4706.856,2023,3,1,13,Friday,False
ORD-003964,CUST-0112,PROD-0004,Libros,marketplace,4,3742.17,5.0,completed,2023-03-17,CDMX,43,True,14968.68,748.434,14220.246000000001,2023,3,1,11,Friday,True
ORD-003965,CUST-0865,PROD-0164,Belleza,mobile,8,1922.46,0.0,completed,2023-02-25,QRO,43,False,15379.68,0.0,15379.68,2023,2,1,8,Saturday,True
ORD-003966,CUST-0705,PROD-0261,Hogar,web,8,2392.2,0.0,pending,2023-07-02,PUE,24,True,19137.6,0.0,19137.6,2023,7,3,26,Sunday,False
ORD-003967,CUST-0401,PROD-0241,Electronica,web,1,3170.47,10.0,cancelled,2023-09-15,QRO,27,False,3170.47,317.04699999999997,2853.423,2023,9,3,37,Friday,False
ORD-003968,CUST-0411,PROD-0254,Belleza,web,4,4543.97,0.0,cancelled,2023-03-14,CDMX,22,False,18175.88,0.0,18175.88,2023,3,1,11,Tuesday,False
ORD-003969,CUST-1312,PROD-0084,Juguetes,web,4,2124.48,5.0,cancelled,2023-08-22,MTY,64,False,8497.92,424.89599999999996,8073.024,2023,8,3,34,Tuesday,False
ORD-003970,CUST-0413,PROD-0092,Libros,social,7,3927.42,0.0,cancelled,2023-09-22,MTY,29,False,27491.940000000002,0.0,27491.940000000002,2023,9,3,38,Friday,False
ORD-003971,CUST-0141,PROD-0034,Juguetes,marketplace,7,1378.28,15.0,pending,2024-02-22,CDMX,49,False,9647.96,1447.194,8200.766,2024,2,1,8,Thursday,False
ORD-003972,CUST-0700,PROD-0222,Alimentos,marketplace,8,3504.96,0.0,cancelled,2024-02-02,MTY,59,False,28039.68,0.0,28039.68,2024,2,1,5,Friday,False
ORD-003973,CUST-0388,PROD-0156,Alimentos,mobile,5,57.82,0.0,returned,2024-04-06,GDL,48,True,289.1,0.0,289.1,2024,4,2,14,Saturday,False
ORD-003974,CUST-1368,PROD-0049,Juguetes,marketplace,7,4363.96,10.0,completed,2024-02-19,CDMX,39,False,30547.72,3054.772,27492.948,2024,2,1,8,Monday,True
ORD-003975,CUST-0975,PROD-0227,Electronica,marketplace,8,200.38,5.0,completed,2024-03-19,CDMX,34,True,1603.04,80.152,1522.888,2024,3,1,12,Tuesday,True
ORD-003976,CUST-1423,PROD-0176,Alimentos,marketplace,9,3578.13,0.0,completed,2023-11-20,GDL,37,False,32203.170000000002,0.0,32203.170000000002,2023,11,4,47,Monday,True
ORD-003977,CUST-1417,PROD-0276,Belleza,social,3,278.98,20.0,cancelled,2023-01-18,CDMX,37,False,836.94,167.38800000000003,669.552,2023,1,1,3,Wednesday,False
ORD-003978,CUST-0958,PROD-0094,Juguetes,social,3,1367.92,0.0,returned,2024-02-03,GDL,60,True,4103.76,0.0,4103.76,2024,2,1,5,Saturday,False
ORD-003979,CUST-1229,PROD-0100,Deportes,mobile,4,2511.15,5.0,cancelled,2023-05-02,PUE,25,False,10044.6,502.23,9542.37,2023,5,2,18,Tuesday,False
ORD-003980,CUST-1419,PROD-0056,Deportes,mobile,5,2128.7,0.0,cancelled,2024-07-01,CDMX,64,True,10643.5,0.0,10643.5,2024,7,3,27,Monday,False
ORD-003981,CUST-0679,PROD-0119,Electronica,marketplace,1,999.59,0.0,cancelled,2023-01-07,QRO,51,False,999.59,0.0,999.59,2023,1,1,1,Saturday,False
ORD-003982,CUST-1185,PROD-0110,Libros,mobile,7,1702.38,5.0,returned,2023-03-06,CDMX,66,True,11916.66,595.8330000000001,11320.827,2023,3,1,10,Monday,False
ORD-003983,CUST-1160,PROD-0158,Hogar,web,9,3652.15,0.0,completed,2023-02-16,PUE,40,False,32869.35,0.0,32869.35,2023,2,1,7,Thursday,True
ORD-003984,CUST-0688,PROD-0257,Deportes,social,8,3362.82,15.0,cancelled,2023-03-16,MTY,55,False,26902.56,4035.384,22867.176,2023,3,1,11,Thursday,False
ORD-003985,CUST-1262,PROD-0157,Juguetes,social,5,405.48,0.0,returned,2024-01-02,CDMX,45,False,2027.4,0.0,2027.4,2024,1,1,1,Tuesday,False
ORD-003986,CUST-0614,PROD-0164,Belleza,web,4,3749.21,10.0,pending,2024-05-29,CUN,30,False,14996.84,1499.684,13497.156,2024,5,2,22,Wednesday,False
ORD-003987,CUST-0858,PROD-0272,Libros,marketplace,7,312.58,0.0,pending,2023-04-19,QRO,46,True,2188.06,0.0,2188.06,2023,4,2,16,Wednesday,False
ORD-003988,CUST-0674,PROD-0242,Libros,social,5,2737.49,0.0,cancelled,2023-10-24,CDMX,25,False,13687.449999999999,0.0,13687.449999999999,2023,10,4,43,Tuesday,False
ORD-003989,CUST-0333,PROD-0053,Hogar,social,7,1337.31,0.0,returned,2023-11-05,MTY,28,True,9361.17,0.0,9361.17,2023,11,4,44,Sunday,False
ORD-003990,CUST-0215,PROD-0154,Hogar,web,1,2959.07,15.0,cancelled,2023-03-30,MTY,64,False,2959.07,443.8605,2515.2095,2023,3,1,13,Thursday,False
ORD-003991,CUST-0931,PROD-0108,Libros,mobile,1,1343.58,10.0,cancelled,2023-10-16,CUN,62,False,1343.58,134.358,1209.222,2023,10,4,42,Monday,False
ORD-003992,CUST-0087,PROD-0293,Juguetes,social,3,4925.54,15.0,completed,2024-03-24,PUE,35,False,14776.619999999999,2216.493,12560.126999999999,2024,3,1,12,Sunday,True
ORD-003993,CUST-1016,PROD-0080,Belleza,web,2,1583.15,5.0,pending,2024-01-26,CDMX,67,True,3166.3,158.315,3007.985,2024,1,1,4,Friday,False
ORD-003994,CUST-0450,PROD-0166,Electronica,social,2,1247.71,15.0,pending,2024-02-09,QRO,42,True,2495.42,374.31300000000005,2121.107,2024,2,1,6,Friday,False
ORD-003995,CUST-0008,PROD-0081,Ropa,mobile,7,1428.4,10.0,pending,2023-02-01,CUN,66,True,9998.800000000001,999.8800000000001,8998.920000000002,2023,2,1,5,Wednesday,False
ORD-003996,CUST-1309,PROD-0099,Libros,marketplace,2,4487.54,0.0,pending,2024-04-30,CDMX,39,False,8975.08,0.0,8975.08,2024,4,2,18,Tuesday,False
ORD-003997,CUST-0457,PROD-0203,Juguetes,social,4,3199.28,0.0,completed,2023-06-10,CUN,62,True,12797.12,0.0,12797.12,2023,6,2,23,Saturday,True
ORD-003998,CUST-1420,PROD-0088,Juguetes,web,2,3666.89,5.0,returned,2024-06-30,QRO,52,False,7333.78,366.689,6967.090999999999,2024,6,2,26,Sunday,False
ORD-003999,CUST-0472,PROD-0081,Deportes,social,6,4594.15,10.0,completed,2023-08-14,PUE,46,True,27564.899999999998,2756.49,24808.409999999996,2023,8,3,33,Monday,True
ORD-004000,CUST-0956,PROD-0081,Electronica,web,8,4563.77,0.0,returned,2023-05-20,CDMX,38,True,36510.16,0.0,36510.16,2023,5,2,20,Saturday,False
ORD-004001,CUST-1278,PROD-0167,Electronica,marketplace,4,3707.78,10.0,returned,2024-02-05,MTY,24,False,14831.12,1483.112,13348.008000000002,2024,2,1,6,Monday,False
ORD-004002,CUST-0437,PROD-0265,Libros,social,5,1029.23,5.0,returned,2023-10-30,CDMX,29,True,5146.15,257.3075,4888.8425,2023,10,4,44,Monday,False
ORD-004003,CUST-0490,PROD-0243,Hogar,mobile,4,4224.7,5.0,completed,2023-05-28,QRO,53,False,16898.8,844.94,16053.859999999999,2023,5,2,21,Sunday,True
ORD-004004,CUST-0985,PROD-0214,Hogar,social,3,1058.69,0.0,returned,2023-11-02,GDL,41,False,3176.07,0.0,3176.07,2023,11,4,44,Thursday,False
ORD-004005,CUST-0679,PROD-0138,Ropa,social,5,3727.35,5.0,completed,2024-01-18,MTY,49,True,18636.75,931.8375,17704.9125,2024,1,1,3,Thursday,True
ORD-004006,CUST-0770,PROD-0118,Hogar,web,9,3443.74,0.0,pending,2023-01-12,PUE,44,False,30993.659999999996,0.0,30993.659999999996,2023,1,1,2,Thursday,False
ORD-004007,CUST-0421,PROD-0135,Hogar,mobile,8,3806.5,0.0,completed,2023-05-25,QRO,49,False,30452.0,0.0,30452.0,2023,5,2,21,Thursday,True
ORD-004008,CUST-0820,PROD-0242,Belleza,mobile,8,2686.79,10.0,completed,2023-05-07,MTY,49,True,21494.32,2149.4320000000002,19344.888,2023,5,2,18,Sunday,True
ORD-004009,CUST-0378,PROD-0156,Hogar,marketplace,8,3211.69,0.0,cancelled,2023-02-12,MTY,49,True,25693.52,0.0,25693.52,2023,2,1,6,Sunday,False
ORD-004010,CUST-0014,PROD-0190,Alimentos,web,8,4768.93,0.0,pending,2023-01-06,MTY,43,False,38151.44,0.0,38151.44,2023,1,1,1,Friday,False
ORD-004011,CUST-0744,PROD-0075,Libros,marketplace,7,550.39,5.0,pending,2024-02-08,QRO,28,True,3852.73,192.6365,3660.0935,2024,2,1,6,Thursday,False
ORD-004012,CUST-0021,PROD-0157,Alimentos,marketplace,8,1578.79,5.0,returned,2023-03-29,MTY,63,False,12630.32,631.516,11998.804,2023,3,1,13,Wednesday,False
ORD-004013,CUST-0152,PROD-0171,Alimentos,web,8,3076.22,0.0,returned,2023-11-09,CDMX,35,False,24609.76,0.0,24609.76,2023,11,4,45,Thursday,False
ORD-004014,CUST-0733,PROD-0182,Belleza,web,8,4822.07,0.0,pending,2023-08-04,PUE,56,True,38576.56,0.0,38576.56,2023,8,3,31,Friday,False
ORD-004015,CUST-0062,PROD-0162,Libros,marketplace,7,523.09,5.0,pending,2023-12-19,CDMX,22,False,3661.63,183.0815,3478.5485,2023,12,4,51,Tuesday,False
ORD-004016,CUST-1137,PROD-0231,Hogar,mobile,1,161.62,5.0,returned,2023-08-05,QRO,33,False,161.62,8.081,153.53900000000002,2023,8,3,31,Saturday,False
ORD-004017,CUST-0236,PROD-0158,Juguetes,web,4,325.96,25.0,pending,2024-02-27,CUN,28,False,1303.84,325.96,977.8799999999999,2024,2,1,9,Tuesday,False
ORD-004018,CUST-0292,PROD-0218,Ropa,web,4,309.41,0.0,returned,2024-06-08,CUN,52,False,1237.64,0.0,1237.64,2024,6,2,23,Saturday,False
ORD-004019,CUST-0596,PROD-0289,Libros,social,5,4543.69,0.0,completed,2023-05-26,MTY,65,False,22718.449999999997,0.0,22718.449999999997,2023,5,2,21,Friday,True
ORD-004020,CUST-0902,PROD-0202,Electronica,mobile,6,3620.23,5.0,cancelled,2023-06-14,QRO,28,True,21721.38,1086.0690000000002,20635.311,2023,6,2,24,Wednesday,False
ORD-004021,CUST-0399,PROD-0214,Ropa,web,4,3401.68,0.0,returned,2023-07-08,CDMX,59,False,13606.72,0.0,13606.72,2023,7,3,27,Saturday,False
ORD-004022,CUST-1293,PROD-0003,Ropa,social,2,2636.74,20.0,cancelled,2023-08-15,PUE,40,False,5273.48,1054.696,4218.784,2023,8,3,33,Tuesday,False
ORD-004023,CUST-1200,PROD-0207,Hogar,social,6,3920.67,5.0,cancelled,2023-09-16,GDL,51,False,23524.02,1176.201,22347.819,2023,9,3,37,Saturday,False
ORD-004024,CUST-0738,PROD-0029,Belleza,web,8,820.46,0.0,pending,2023-07-18,CUN,65,False,6563.68,0.0,6563.68,2023,7,3,29,Tuesday,False
ORD-004025,CUST-0090,PROD-0210,Ropa,marketplace,8,1990.11,15.0,returned,2023-04-28,PUE,34,False,15920.88,2388.1319999999996,13532.748,2023,4,2,17,Friday,False
ORD-004026,CUST-0061,PROD-0182,Ropa,social,7,2475.52,0.0,completed,2023-07-05,MTY,27,False,17328.64,0.0,17328.64,2023,7,3,27,Wednesday,True
ORD-004027,CUST-0408,PROD-0072,Juguetes,web,6,596.53,25.0,pending,2023-02-25,MTY,35,False,3579.18,894.795,2684.3849999999998,2023,2,1,8,Saturday,False
ORD-004028,CUST-0406,PROD-0234,Belleza,marketplace,2,2126.59,20.0,pending,2024-04-17,PUE,61,False,4253.18,850.6360000000001,3402.5440000000003,2024,4,2,16,Wednesday,False
ORD-004029,CUST-0582,PROD-0141,Libros,social,7,1616.68,5.0,cancelled,2023-03-16,PUE,25,False,11316.76,565.8380000000001,10750.922,2023,3,1,11,Thursday,False
ORD-004030,CUST-0357,PROD-0010,Electronica,web,5,226.13,5.0,cancelled,2023-10-25,QRO,43,True,1130.65,56.5325,1074.1175,2023,10,4,43,Wednesday,False
ORD-004031,CUST-0449,PROD-0104,Electronica,marketplace,6,726.84,0.0,completed,2023-03-10,QRO,20,False,4361.04,0.0,4361.04,2023,3,1,10,Friday,True
ORD-004032,CUST-0537,PROD-0107,Electronica,mobile,8,3831.98,0.0,pending,2023-09-14,GDL,69,True,30655.84,0.0,30655.84,2023,9,3,37,Thursday,False
ORD-004033,CUST-1473,PROD-0132,Ropa,mobile,8,139.29,0.0,completed,2023-04-11,CUN,41,True,1114.32,0.0,1114.32,2023,4,2,15,Tuesday,True
ORD-004034,CUST-0357,PROD-0151,Alimentos,marketplace,3,4674.55,5.0,returned,2023-07-22,QRO,20,False,14023.650000000001,701.1825,13322.4675,2023,7,3,29,Saturday,False
ORD-004035,CUST-0696,PROD-0192,Libros,marketplace,7,477.8,20.0,returned,2024-05-13,CUN,55,False,3344.6,668.92,2675.68,2024,5,2,20,Monday,False
ORD-004036,CUST-1136,PROD-0013,Alimentos,web,1,4006.23,5.0,returned,2023-12-05,QRO,19,False,4006.23,200.31150000000002,3805.9184999999998,2023,12,4,49,Tuesday,False
ORD-004037,CUST-0504,PROD-0165,Alimentos,mobile,1,4498.15,10.0,completed,2024-01-01,MTY,52,False,4498.15,449.815,4048.3349999999996,2024,1,1,1,Monday,True
ORD-004038,CUST-0366,PROD-0219,Hogar,mobile,7,4708.62,10.0,pending,2023-05-12,QRO,34,True,32960.34,3296.0339999999997,29664.305999999997,2023,5,2,19,Friday,False
ORD-004039,CUST-0402,PROD-0196,Deportes,marketplace,9,4344.01,20.0,completed,2023-08-29,CUN,26,False,39096.090000000004,7819.218000000001,31276.872000000003,2023,8,3,35,Tuesday,True
ORD-004040,CUST-0045,PROD-0167,Ropa,marketplace,7,1473.37,0.0,completed,2023-04-13,CDMX,53,True,10313.59,0.0,10313.59,2023,4,2,15,Thursday,True
ORD-004041,CUST-0361,PROD-0286,Hogar,social,5,1698.78,5.0,cancelled,2023-10-19,PUE,39,True,8493.9,424.695,8069.205,2023,10,4,42,Thursday,False
ORD-004042,CUST-0537,PROD-0287,Juguetes,marketplace,8,2161.4,15.0,completed,2023-03-13,MTY,48,False,17291.2,2593.68,14697.52,2023,3,1,11,Monday,True
ORD-004043,CUST-0208,PROD-0103,Alimentos,web,2,739.52,15.0,completed,2023-07-18,GDL,51,False,1479.04,221.856,1257.184,2023,7,3,29,Tuesday,True
ORD-004044,CUST-0043,PROD-0111,Electronica,social,9,160.25,20.0,returned,2023-11-22,QRO,41,True,1442.25,288.45,1153.8,2023,11,4,47,Wednesday,False
ORD-004045,CUST-1388,PROD-0258,Belleza,marketplace,6,4352.15,10.0,pending,2024-05-12,MTY,26,False,26112.899999999998,2611.2899999999995,23501.609999999997,2024,5,2,19,Sunday,False
ORD-004046,CUST-0282,PROD-0226,Alimentos,marketplace,9,2792.94,0.0,cancelled,2024-04-06,CDMX,63,False,25136.46,0.0,25136.46,2024,4,2,14,Saturday,False
ORD-004047,CUST-0777,PROD-0141,Hogar,mobile,2,3063.18,5.0,cancelled,2023-12-03,MTY,60,True,6126.36,306.318,5820.0419999999995,2023,12,4,48,Sunday,False
ORD-004048,CUST-1342,PROD-0055,Libros,web,3,4638.59,0.0,completed,2023-11-10,GDL,19,True,13915.77,0.0,13915.77,2023,11,4,45,Friday,True
ORD-004049,CUST-0228,PROD-0039,Belleza,marketplace,8,3342.34,10.0,returned,2023-06-06,CUN,38,False,26738.72,2673.8720000000003,24064.848,2023,6,2,23,Tuesday,False
ORD-004050,CUST-0694,PROD-0125,Hogar,social,1,3469.72,5.0,completed,2024-01-09,QRO,51,True,3469.72,173.486,3296.234,2024,1,1,2,Tuesday,True
ORD-004051,CUST-0431,PROD-0083,Libros,web,7,3945.49,10.0,returned,2023-11-20,CUN,44,False,27618.43,2761.843,24856.587,2023,11,4,47,Monday,False
ORD-004052,CUST-0625,PROD-0167,Ropa,marketplace,7,625.92,20.0,returned,2024-03-14,CDMX,54,False,4381.44,876.2879999999999,3505.1519999999996,2024,3,1,11,Thursday,False
ORD-004053,CUST-0935,PROD-0246,Hogar,social,1,1832.8,10.0,completed,2023-06-22,CUN,24,False,1832.8,183.28,1649.52,2023,6,2,25,Thursday,True
ORD-004054,CUST-0492,PROD-0241,Ropa,web,9,4842.63,0.0,completed,2023-01-05,QRO,39,False,43583.67,0.0,43583.67,2023,1,1,1,Thursday,True
ORD-004055,CUST-0758,PROD-0024,Hogar,web,8,4618.5,0.0,pending,2023-11-17,MTY,21,False,36948.0,0.0,36948.0,2023,11,4,46,Friday,False
ORD-004056,CUST-0763,PROD-0200,Electronica,social,4,4426.17,20.0,cancelled,2023-09-10,PUE,31,True,17704.68,3540.9359999999997,14163.744,2023,9,3,36,Sunday,False
ORD-004057,CUST-1354,PROD-0250,Deportes,social,5,2287.84,0.0,cancelled,2023-08-15,CUN,51,False,11439.2,0.0,11439.2,2023,8,3,33,Tuesday,False
ORD-004058,CUST-0351,PROD-0128,Belleza,marketplace,2,4293.11,0.0,cancelled,2024-03-22,PUE,40,False,8586.22,0.0,8586.22,2024,3,1,12,Friday,False
ORD-004059,CUST-1080,PROD-0144,Deportes,social,9,289.56,0.0,cancelled,2023-10-11,PUE,61,True,2606.04,0.0,2606.04,2023,10,4,41,Wednesday,False
ORD-004060,CUST-1277,PROD-0193,Alimentos,mobile,6,785.16,5.0,completed,2024-01-04,GDL,59,False,4710.96,235.548,4475.412,2024,1,1,1,Thursday,True
ORD-004061,CUST-0889,PROD-0031,Juguetes,social,3,2099.14,0.0,pending,2023-05-18,MTY,42,True,6297.42,0.0,6297.42,2023,5,2,20,Thursday,False
ORD-004062,CUST-1457,PROD-0052,Deportes,marketplace,7,2442.79,20.0,cancelled,2023-12-06,GDL,18,True,17099.53,3419.906,13679.624,2023,12,4,49,Wednesday,False
ORD-004063,CUST-0134,PROD-0029,Libros,social,9,1354.36,25.0,pending,2024-05-06,CUN,68,False,12189.24,3047.31,9141.93,2024,5,2,19,Monday,False
ORD-004064,CUST-0243,PROD-0176,Juguetes,web,3,1814.56,25.0,returned,2024-04-18,CUN,65,False,5443.68,1360.92,4082.76,2024,4,2,16,Thursday,False
ORD-004065,CUST-0296,PROD-0142,Libros,mobile,2,855.74,0.0,completed,2024-04-01,QRO,32,False,1711.48,0.0,1711.48,2024,4,2,14,Monday,True
ORD-004066,CUST-0268,PROD-0276,Electronica,mobile,7,2471.21,20.0,completed,2024-01-03,MTY,49,True,17298.47,3459.6940000000004,13838.776000000002,2024,1,1,1,Wednesday,True
ORD-004067,CUST-0389,PROD-0190,Alimentos,marketplace,7,3979.52,25.0,cancelled,2023-11-09,PUE,31,False,27856.64,6964.16,20892.48,2023,11,4,45,Thursday,False
ORD-004068,CUST-0393,PROD-0225,Juguetes,social,4,3323.73,20.0,pending,2024-05-13,PUE,58,True,13294.92,2658.9840000000004,10635.936,2024,5,2,20,Monday,False
ORD-004069,CUST-1091,PROD-0146,Hogar,marketplace,9,583.57,10.0,pending,2023-04-22,PUE,38,False,5252.13,525.2130000000001,4726.917,2023,4,2,16,Saturday,False
ORD-004070,CUST-0775,PROD-0057,Juguetes,social,8,2463.53,10.0,returned,2023-06-29,QRO,64,False,19708.24,1970.8240000000003,17737.416,2023,6,2,26,Thursday,False
ORD-004071,CUST-1423,PROD-0242,Belleza,social,1,3503.35,0.0,pending,2023-03-25,CDMX,24,False,3503.35,0.0,3503.35,2023,3,1,12,Saturday,False
ORD-004072,CUST-0767,PROD-0069,Hogar,web,1,2672.98,20.0,cancelled,2023-10-15,QRO,53,False,2672.98,534.596,2138.384,2023,10,4,41,Sunday,False
ORD-004073,CUST-0652,PROD-0038,Belleza,marketplace,5,1988.79,0.0,completed,2023-05-24,MTY,38,False,9943.95,0.0,9943.95,2023,5,2,21,Wednesday,True
ORD-004074,CUST-1228,PROD-0167,Hogar,social,6,3128.48,0.0,completed,2023-07-21,GDL,67,False,18770.88,0.0,18770.88,2023,7,3,29,Friday,True
ORD-004075,CUST-0880,PROD-0212,Ropa,web,3,4844.76,25.0,cancelled,2023-09-27,CDMX,57,False,14534.28,3633.57,10900.710000000001,2023,9,3,39,Wednesday,False
ORD-004076,CUST-1303,PROD-0078,Deportes,mobile,9,519.79,5.0,returned,2023-03-20,CDMX,29,False,4678.11,233.9055,4444.2045,2023,3,1,12,Monday,False
ORD-004077,CUST-0501,PROD-0078,Juguetes,mobile,6,1980.58,0.0,pending,2023-03-19,PUE,32,False,11883.48,0.0,11883.48,2023,3,1,11,Sunday,False
ORD-004078,CUST-0095,PROD-0154,Belleza,social,4,2062.7,5.0,pending,2023-01-20,MTY,32,False,8250.8,412.54,7838.259999999999,2023,1,1,3,Friday,False
ORD-004079,CUST-1262,PROD-0294,Juguetes,social,7,2905.99,25.0,cancelled,2024-06-03,PUE,34,False,20341.93,5085.4825,15256.4475,2024,6,2,23,Monday,False
ORD-004080,CUST-1203,PROD-0103,Belleza,web,8,803.26,0.0,cancelled,2023-02-01,GDL,51,True,6426.08,0.0,6426.08,2023,2,1,5,Wednesday,False
ORD-004081,CUST-0388,PROD-0288,Electronica,marketplace,9,924.38,20.0,returned,2024-02-19,QRO,61,True,8319.42,1663.884,6655.536,2024,2,1,8,Monday,False
ORD-004082,CUST-1097,PROD-0046,Electronica,mobile,6,1462.54,0.0,completed,2023-08-06,CUN,52,False,8775.24,0.0,8775.24,2023,8,3,31,Sunday,True
ORD-004083,CUST-0603,PROD-0225,Libros,web,6,4781.56,0.0,returned,2023-02-07,PUE,56,False,28689.36,0.0,28689.36,2023,2,1,6,Tuesday,False
ORD-004084,CUST-0305,PROD-0126,Belleza,web,8,3683.84,0.0,pending,2023-09-24,CDMX,55,False,29470.72,0.0,29470.72,2023,9,3,38,Sunday,False
ORD-004085,CUST-0672,PROD-0168,Belleza,mobile,5,3325.38,5.0,completed,2024-04-28,PUE,31,False,16626.9,831.345,15795.555000000002,2024,4,2,17,Sunday,True
ORD-004086,CUST-0507,PROD-0294,Juguetes,mobile,3,4093.94,0.0,pending,2023-06-02,MTY,22,False,12281.82,0.0,12281.82,2023,6,2,22,Friday,False
ORD-004087,CUST-0110,PROD-0280,Belleza,web,3,681.5,0.0,cancelled,2024-01-10,CUN,47,False,2044.5,0.0,2044.5,2024,1,1,2,Wednesday,False
ORD-004088,CUST-1290,PROD-0134,Alimentos,marketplace,6,4303.7,20.0,cancelled,2024-02-06,CUN,21,False,25822.199999999997,5164.44,20657.76,2024,2,1,6,Tuesday,False
ORD-004089,CUST-0574,PROD-0286,Juguetes,social,2,2994.42,10.0,returned,2023-08-17,PUE,32,True,5988.84,598.884,5389.956,2023,8,3,33,Thursday,False
